text,true_label,pred_label
"Mình gọi 2 mín bò khác nhau , bò bít tết của mình có sốt BBQ ăn ngon lắm , mình rất ưng , thịt bò vừa chín_tới , mếm và tươi . thức_ăn chất_lượng",2,2
"Bún_bò ngon , vừa ăn 39k tô thường . thức_ăn giá tiền",1,1
"Bún_bò ngon , vừa ăn 39k tô thường . thức_ăn chất_lượng",2,2
Ăn thử các loại sốt thấy hai loại này là ngon nhất : ) Gọi thêm 1 đĩa Salad_Greek_Shrimp và desert Lava chôclate . thức_ăn chất_lượng,2,2
Ăn thử các loại sốt thấy hai loại này là ngon nhất : ) Gọi thêm 1 đĩa Salad_Greek_Shrimp và desert Lava chôclate . thức_ăn loại,1,1
"Ở đây làm không đậm_đà lắm , nhưng vừa_miệng , không quá ngọt . nhà_hàng tổng_quát",1,2
"- Đồ ship khá đúng giờ nhưng ship đến hộp giấy đựng gà hấp_hơi , cảm_giác không chắc_chắn . phục_vụ tổng_quát",2,1
"- Đồ ship khá đúng giờ nhưng ship đến hộp giấy đựng gà hấp_hơi , cảm_giác không chắc_chắn . nhà_hàng điều_khoản khác",0,0
"Trà sữa nói_chung cũng được , có_điều chưa đủ ngọt mặc_dù mình uống là 100 % đường , 30 % đá rồi . đồ uống loại",1,1
"Trà sữa nói_chung cũng được , có_điều chưa đủ ngọt mặc_dù mình uống là 100 % đường , 30 % đá rồi . đồ uống chất_lượng",1,1
"Nhà_hàng cũng để business card của quản_lý để khách tiện liên_lạc , khá là chu_đáo . nhà_hàng điều_khoản khác",2,2
"Ăn ko béo ngậy đâu , chua_chua mặn mặn đã lắm + trân_châu tím nữa nhai sực sực đã lắm hihi . đồ uống chất_lượng",2,2
"Nếu bạn muốn thưởng_thức các món ăn Ý cơ_bản và đúng vị thì có_thể tới đây và thử spaghetti bolognese ( mỳ ý bò băm ) , risotto và panna cotta . thức_ăn loại",1,1
"Nếu bạn muốn thưởng_thức các món ăn Ý cơ_bản và đúng vị thì có_thể tới đây và thử spaghetti bolognese ( mỳ ý bò băm ) , risotto và panna cotta . thức_ăn chất_lượng",2,2
"Nếu bạn muốn thưởng_thức các món ăn Ý cơ_bản và đúng vị thì có_thể tới đây và thử spaghetti bolognese ( mỳ ý bò băm ) , risotto và panna cotta . nhà_hàng tổng_quát",2,2
"Nó hơi nhạt 1 chút nhưng nhờ như_vậy mà có_thể cảm_nhận được sự dẻo của hạt cơm , rau , sốt . thức_ăn chất_lượng",2,2
"Nó hơi nhạt 1 chút nhưng nhờ như_vậy mà có_thể cảm_nhận được sự dẻo của hạt cơm , rau , sốt . thức_ăn loại",1,1
"Thêm 1 món nữa là món trứng Benedict , được nấu rất khéo nên khi nhấn vào sẽ chảy sốt lòng_đỏ ra , ăn kèm với bacon rán , nói_chung ăn thích . thức_ăn loại",2,2
"Thêm 1 món nữa là món trứng Benedict , được nấu rất khéo nên khi nhấn vào sẽ chảy sốt lòng_đỏ ra , ăn kèm với bacon rán , nói_chung ăn thích . thức_ăn chất_lượng",2,2
Không_gian : k gian qán nhỏ_nhắn đc trang_trí nhìu màu_sắc vs tone là xi_măng vs gạch đỏ xây nhà í . không_gian tổng_quát,1,2
Mình rất thích Lotter ở đây vì mình không thích nấu_ăn lắm mà đồ_ăn ở đây khá là phong_phú và nhiều loại . thức_ăn loại,2,2
Mình rất thích Lotter ở đây vì mình không thích nấu_ăn lắm mà đồ_ăn ở đây khá là phong_phú và nhiều loại . nhà_hàng tổng_quát,2,2
"Mới hôm_kia mình đặt 1 cơm_chiên mã lại , vì là cơm_chiên nên m thường sẽ dễ ăn nhưng quán lại làm m cảm_thấy cơm ăn ngán vô_cùng , lại còn hăng mùi xả vì bỏ_quá nhiều , m ăn dc 1 nữa thì bỏ , cảm_thấy tiếc tiền vô_cùng . thức_ăn chất_lượng",0,0
"Kem đặc , có vị mặn mặn , béo lắm í . thức_ăn chất_lượng",2,2
Nhưng luôn rất là đông . nhà_hàng tổng_quát,2,2
Các món ăn ngoài bò thì giá khá mềm . thức_ăn giá tiền,2,2
Mình gọi 1 Matcha ice blended và 1 trà sữa woocha vị thảo_mộc thêm trân_châu trắng . đồ uống loại,1,1
"Milkfoam ở gongcha là nổi_tiếng đó giờ , có người khen người chê mà cá_nhân mình rất thích milkfosm ở đây béo béo ngọt ngọt nhưng vừa nói_chung là toẹt vời . đồ uống chất_lượng",2,2
"Nem nướng chấm chung với sốt , ăn vị bình_thường lắm . thức_ăn chất_lượng",1,1
"Nem nướng chấm chung với sốt , ăn vị bình_thường lắm . thức_ăn loại",1,1
Trân_châu hơi cứng . đồ uống chất_lượng,0,0
"- Về không_gian : nếu đến sớm thì ngoài vỉa_hè chắc_chắn toàn người là người ngồi la_liệt , có 1 gian trong nhà nhưng cũng không chưa được là bao . không_gian tổng_quát",1,1
"Mình gọi món lưỡi bò chấm mắm gừng có mùi_vị đặc_trưng ăn khá ngon nhưng hơi mềm và món lẫu đuôi bò , lẫu nhiều , vị lẫu vừa_phải đậm_đà . thức_ăn loại",2,2
"Mình gọi món lưỡi bò chấm mắm gừng có mùi_vị đặc_trưng ăn khá ngon nhưng hơi mềm và món lẫu đuôi bò , lẫu nhiều , vị lẫu vừa_phải đậm_đà . thức_ăn chất_lượng",2,2
"Bánh nóng_hổi , bên trên là lớp cheese phủ dày ( mà ko bằng hồi đó ) và hạnh_nhân lát . thức_ăn chất_lượng",2,2
"Bánh nóng_hổi , bên trên là lớp cheese phủ dày ( mà ko bằng hồi đó ) và hạnh_nhân lát . thức_ăn loại",2,2
"Nhân_viên thân_thiện , nhiệt_tình , vui_vẻ ; lúc về tip bạn nhân_viên nữ 50k do làm tốt nhiệm_vụ . phục_vụ tổng_quát",2,2
Menu khác hoàn_toàn bên nguyễn_chí thanh . nhà_hàng điều_khoản khác,1,1
"Salad ở đây trộn rất vừa_vặn , tôm to ngon luôn :",2,2
"Salad ở đây trộn rất vừa_vặn , tôm to ngon luôn :",2,2
"Không_gian quán hơi nhỏ , mình order xong phải đợi thêm xíu nữa mới có chỗ ngồi . không_gian tổng_quát",0,0
"Kem dừa thì khá ngon , thơm , bùi_và ngọt . thức_ăn chất_lượng",2,2
Quán thiết_kế khá hài_hoà . không_gian tổng_quát,2,2
Quán có_điều hoà mát cũng là 1 điểm cộng . nhà_hàng điều_khoản khác,2,2
Bạn mình ăn phần số 3 cũng 38k thì double trứng ko có nem vs thịt xông khói nha . thức_ăn giá tiền,1,1
Bạn mình ăn phần số 3 cũng 38k thì double trứng ko có nem vs thịt xông khói nha . thức_ăn loại,1,0
"Mình kiu trà sữa lài xanh uống ngon nhưng hơi ngọt quá , 31k giá này ỗn . đồ uống giá tiền",1,1
"Mình kiu trà sữa lài xanh uống ngon nhưng hơi ngọt quá , 31k giá này ỗn . đồ uống chất_lượng",2,2
Giữ xe trước quán và order trên lầu chứ tầng trệt chỉ có chỗ ngồi thôi . nhà_hàng tổng_quát,1,1
Giữ xe trước quán và order trên lầu chứ tầng trệt chỉ có chỗ ngồi thôi . nhà_hàng điều_khoản khác,1,1
Có_thể gọi thêm đồ uống và bánh_mì đi kèm . thức_ăn loại,2,1
Thu lợi kiểu này rất mất khách và danh tiếng❌👎 . nhà_hàng tổng_quát,0,0
Giá_cả ngang_ngửa quán Đo_Đo tuy_nhiên sạch_sẽ và ngon hơn . nhà_hàng giá tiền,1,1
Giá_cả ngang_ngửa quán Đo_Đo tuy_nhiên sạch_sẽ và ngon hơn . nhà_hàng tổng_quát,2,2
"Lâu không ăn pizza nên cũng thấy thèm , combo đầy_đặn , trông mỗi thứ 1 ít mà cũng no , 3 người gọi combo 345k là đủ no 😊 . thức_ăn loại",2,2
"Lâu không ăn pizza nên cũng thấy thèm , combo đầy_đặn , trông mỗi thứ 1 ít mà cũng no , 3 người gọi combo 345k là đủ no 😊 . thức_ăn giá tiền",1,1
Nhân_viên siêng_năng . phục_vụ tổng_quát,2,2
"Đặc_biệt của quán là có anh chủ rất nhiệt_tình , giải_thích món ăn cho khách , còn giới_thiệu nguyên_liệu cặn_kẽ . phục_vụ tổng_quát",2,2
Dù quán thường_xuyên đông vào giờ cao_điểm và nếu không đặt bàn trước thì đành ngậm_ngùi đi nơi khác ăn nhưng vẫn được lòng mình . nhà_hàng tổng_quát,2,1
"Thịt bò mềm , chấm với sốt cực ngon . thức_ăn chất_lượng",2,2
"Thịt bò mềm , chấm với sốt cực ngon . thức_ăn loại",2,1
20 k / 1 xuat ( 6 miếng ) tặng kèm trà đào theo mỗi xuất . thức_ăn giá tiền,1,1
20 k / 1 xuat ( 6 miếng ) tặng kèm trà đào theo mỗi xuất . thức_ăn loại,1,2
20 k / 1 xuat ( 6 miếng ) tặng kèm trà đào theo mỗi xuất . nhà_hàng điều_khoản khác,2,2
Khoai_tây chiên hơi khét nha 😓 . thức_ăn chất_lượng,0,0
Quán nhỏ thôi nhưng chất_lượng cà_ri khỏi chê . không_gian tổng_quát,0,0
Quán nhỏ thôi nhưng chất_lượng cà_ri khỏi chê . thức_ăn chất_lượng,2,2
Có dịp quay lại HN mình nhất_định sẽ đến . nhà_hàng tổng_quát,2,2
Có máy_lạnh phà phà mát mẽ vô_cùng luôn đó nha hihi . nhà_hàng điều_khoản khác,2,2
- Giá_cả phải_chăng . nhà_hàng giá tiền,2,2
"Nhân_viên thân_thiện , vui_vẻ , phục_vụ nhanh . phục_vụ tổng_quát",2,2
Phục_vụ quáaaaa lâu . phục_vụ tổng_quát,0,0
"Thức_ăn khá đa_dạng , nêm nếm gia_vị đậm_đà . thức_ăn loại",2,2
"Thức_ăn khá đa_dạng , nêm nếm gia_vị đậm_đà . thức_ăn chất_lượng",2,2
"Mình còn gọi 1 loại nữa là cafe chuối thực_sự tệ , ăn xong waffle rồi chuyển qua loại này hãi dã_man , chuối vẫn còn xanh được cắt lát ra , ăn zớt zớt ghê vaiz . đồ uống chất_lượng",0,0
"Mình còn gọi 1 loại nữa là cafe chuối thực_sự tệ , ăn xong waffle rồi chuyển qua loại này hãi dã_man , chuối vẫn còn xanh được cắt lát ra , ăn zớt zớt ghê vaiz . thức_ăn chất_lượng",0,0
Trong nhà có bàn sopha nhưng ngồi đông thì hợp_lý hơn nên mình ra ngoài ngắm phố thành_ra lạnh teo : ( . không_gian tổng_quát,1,0
"Bù lại nước lẩu thanh , có vị chua_chua cay cay của kim chi rất ngon , rau và nấm tươi , trông sạch_sẽ , thịt bò thơm và mềm . thức_ăn chất_lượng",2,2
"Bù lại nước lẩu thanh , có vị chua_chua cay cay của kim chi rất ngon , rau và nấm tươi , trông sạch_sẽ , thịt bò thơm và mềm . thức_ăn loại",1,1
"Mì_Ý thì hơi chua , mình cho 3 lần muối vào vẫn thấy chua . thức_ăn chất_lượng",1,0
"Mình thấy quán này ăn được , lúc_nào cũng đông nha , không_gian hơi chật một_chút , nhưng vị hủ_tiếu ở đây khá ổn , ăn khô thì nhân_viên kèm theo chén nước_lèo có thịt có tôm trong đó , thơm ngon hấp_dẫn . thức_ăn loại",2,2
"Mình thấy quán này ăn được , lúc_nào cũng đông nha , không_gian hơi chật một_chút , nhưng vị hủ_tiếu ở đây khá ổn , ăn khô thì nhân_viên kèm theo chén nước_lèo có thịt có tôm trong đó , thơm ngon hấp_dẫn . thức_ăn chất_lượng",2,2
"Mình thấy quán này ăn được , lúc_nào cũng đông nha , không_gian hơi chật một_chút , nhưng vị hủ_tiếu ở đây khá ổn , ăn khô thì nhân_viên kèm theo chén nước_lèo có thịt có tôm trong đó , thơm ngon hấp_dẫn . không_gian tổng_quát",0,1
"Mình thấy quán này ăn được , lúc_nào cũng đông nha , không_gian hơi chật một_chút , nhưng vị hủ_tiếu ở đây khá ổn , ăn khô thì nhân_viên kèm theo chén nước_lèo có thịt có tôm trong đó , thơm ngon hấp_dẫn . nhà_hàng tổng_quát",1,1
"Có_thể lấy gói tương_ớt , tương cà đóng_gói sẵn hoặc phun trực_tiếp luôn . thức_ăn loại",1,1
Ly trà sữa rất đầy . đồ uống loại,2,2
"Ramen không chuẩn vị nhật , dùng mì trứng mà mình rất là ghét . thức_ăn chất_lượng",0,0
"Ramen không chuẩn vị nhật , dùng mì trứng mà mình rất là ghét . thức_ăn loại",1,0
"Định gọi tính tiền xong rồi bạn_bè ngồi lại nói_chuyện chút , nhưng nhân_viên ra dọn bàn với thái_độ khó_chịu như đuổi khách . phục_vụ tổng_quát",0,0
Phục_vụ ok mà mùi_vị ổn_định và ngon nữa . phục_vụ tổng_quát,2,2
Phục_vụ ok mà mùi_vị ổn_định và ngon nữa . nhà_hàng tổng_quát,2,2
Bánh giao nhanh ! phục_vụ tổng_quát,2,2
"Đã bực vì đợi lâu rồi mà_còn nhìn mặt chỉ làm mất ngon kinh_khủng , lúc đấy thực_sự muốn chửi lắm : ) . phục_vụ tổng_quát",0,0
Phần ăn vừa và không bị mặn quá . thức_ăn chất_lượng,0,2
"Phin_Coffee_Freeze đắng , đậm vị cafe , bạn nào không uống được cafe thì đừng uống vị này nha . đồ uống chất_lượng",2,2
Bánh su ngon nhưng lượng kem bên trong không đồng_đều giữa các bánh . thức_ăn loại,1,1
Bánh su ngon nhưng lượng kem bên trong không đồng_đều giữa các bánh . thức_ăn chất_lượng,2,2
"Mình lúc_nào cũng kêu 1 loại đó là trà sữa trà xanh size L , thêm thạch trái_cây và milkfoam lâu_lâu hứng thì thêm pudding hoặc đổi size M. đồ uống loại",1,1
"Quán có thực_đơn đơn_giản : chả cá là món chính , ngoài_ra còn có canh cá , cháo cá , đồ uống có đầy_đủ các loại . thức_ăn loại",2,2
"Quán có thực_đơn đơn_giản : chả cá là món chính , ngoài_ra còn có canh cá , cháo cá , đồ uống có đầy_đủ các loại . đồ uống loại",2,2
"Ngày_xưa quán bán ở ngã tư Cô Giang , Đề_Thám . vị_trí tổng_quát",1,1
Nuôi xào thì khô có mấy miếng thịt bò . thức_ăn loại,0,1
Nuôi xào thì khô có mấy miếng thịt bò . thức_ăn chất_lượng,0,0
"Hôm_nay mới mua 1 hộp 30k có 12 viên và thêm xôi lá_sen ( mon khoai khau cua minh ^ ^ ) , quá no và vẫn ngon như trước . thức_ăn loại",1,2
"Hôm_nay mới mua 1 hộp 30k có 12 viên và thêm xôi lá_sen ( mon khoai khau cua minh ^ ^ ) , quá no và vẫn ngon như trước . thức_ăn giá tiền",1,1
"Hôm_nay mới mua 1 hộp 30k có 12 viên và thêm xôi lá_sen ( mon khoai khau cua minh ^ ^ ) , quá no và vẫn ngon như trước . thức_ăn chất_lượng",2,2
Mình đã cảm_thấy đây đúng là hàng ăn có tâm nhất quả_đất 😋 . nhà_hàng tổng_quát,2,2
"Về món lẩu thì nước lẩu thái chua_chua cay cay , có rất nhiền ahri sản tôm , mực , ghẹ rồi cá viên , . thức_ăn loại",2,2
"Về món lẩu thì nước lẩu thái chua_chua cay cay , có rất nhiền ahri sản tôm , mực , ghẹ rồi cá viên , . thức_ăn chất_lượng",2,2
"Giá rất hợp với học_sinh , sinh_viên . nhà_hàng giá tiền",2,2
- Canh thập_cẩm ( 22 k ) : mình k nghĩ là phần canh nhiêu nv . thức_ăn giá tiền,1,1
- Canh thập_cẩm ( 22 k ) : mình k nghĩ là phần canh nhiêu nv . thức_ăn loại,2,1
"Tuỳ món thức uống ngon , trà_thơm , nhưng có món trà xanh thì đắng_ngắt hơi khó uống , trân_châu tím thơm mùi khoai_môn , ly khuyến_mãi lâng_lâng chứ không được đầy_đặn như mong_đợi . đồ uống chất_lượng",2,2
"Tuỳ món thức uống ngon , trà_thơm , nhưng có món trà xanh thì đắng_ngắt hơi khó uống , trân_châu tím thơm mùi khoai_môn , ly khuyến_mãi lâng_lâng chứ không được đầy_đặn như mong_đợi . đồ uống loại",1,2
"Vẫn món cũ yêu thích : trà sữa earl grey + trân_châu trắng + milk foam 50 % đường 100 % đá , sự kết_hợp quá hoàn_hảo ^ ^ . đồ uống loại",2,2
"Tré khá lạ_lẫm khi mình ăn lần đầu , thấy khá giống nem_chua của ngoài mình nhưng bì thái dầy , chua_chua mà lai dai ly bia thì đỉnh của đỉnh > , , < thức_ăn loại",2,2
"Tré khá lạ_lẫm khi mình ăn lần đầu , thấy khá giống nem_chua của ngoài mình nhưng bì thái dầy , chua_chua mà lai dai ly bia thì đỉnh của đỉnh > , , < thức_ăn chất_lượng",2,2
"Giá_cả hợp_lý , nhiều món để lựa_chọn 👍 . thức_ăn loại",2,2
"Giá_cả hợp_lý , nhiều món để lựa_chọn 👍 . nhà_hàng giá tiền",2,2
Steak có nhiều lựa_chọn hơn những quán khác . thức_ăn loại,2,2
💰 30-50 k / người . nhà_hàng giá tiền,1,1
"ĐỒ_ĂN NGON BÁ_ĐẠO Hải_sản đa_dạng , tươi dễ_sợ luôn , mình chọn lúc mấy ẻm còn bơi tung_tăng trong hồ cơ . thức_ăn chất_lượng",2,2
"ĐỒ_ĂN NGON BÁ_ĐẠO Hải_sản đa_dạng , tươi dễ_sợ luôn , mình chọn lúc mấy ẻm còn bơi tung_tăng trong hồ cơ . thức_ăn loại",2,2
"Ở đây có các loại chè , sữa_chua mít , hoa_quả , trà_chái , khoai_lang , khoai_tây chiên , nem_chua rán , phô_mai , bánh_rán mặn , bánh_trôi tàu . thức_ăn loại",1,1
"Đi từ bên ngoài vào là không_gian xanh với nhiều chùm cây giả treo trên tường , chỗ này là ngồi ngoài_trời đón nắng đón gió luôn = ) ) ) ) ) . không_gian tổng_quát",2,2
Đồ_ăn : Đôi với mấy bạn có_thể nó có_thể giống cơm nhà . thức_ăn chất_lượng,1,1
Đầu_tiên mình nói về trà : mình cực_kì yêu em alisan gong cha thêm trân_châu trắng nữa là hết_sảy . đồ uống loại,2,2
"Mình order qua dịch_vụ delivery của foody nên rất tiện_lợi , nhanh gọn lẹ , mở lên chọn món có người xác_nhận rồi ngồi chờ sẽ có người giao tận răng , quá nhanh qá nguy_hiểm . phục_vụ tổng_quát",2,2
Chưa bh thất_vọng khi ăn_ở đây . nhà_hàng tổng_quát,2,2
Nên lần này đi chi_nhánh mới siêu đẹp của L ' usine luôn . không_gian tổng_quát,2,2
Nước có size khổng_lồ uống mệt_nghỉ luôn . đồ uống loại,2,2
"- sườn bò mỹ nướng sốt bbq 125 k : sườn bò có chỗ hơi dai , nhưng 1 phần chất_lượng miếng thịt to , sốt nhiều , vị vừa ăn , thịt thấm mềm , không bị khô . thức_ăn loại",2,2
"- sườn bò mỹ nướng sốt bbq 125 k : sườn bò có chỗ hơi dai , nhưng 1 phần chất_lượng miếng thịt to , sốt nhiều , vị vừa ăn , thịt thấm mềm , không bị khô . thức_ăn giá tiền",1,1
"- sườn bò mỹ nướng sốt bbq 125 k : sườn bò có chỗ hơi dai , nhưng 1 phần chất_lượng miếng thịt to , sốt nhiều , vị vừa ăn , thịt thấm mềm , không bị khô . thức_ăn chất_lượng",2,2
"Sốt vang hơi chát không hợp_khẩu vị mình lắm , sốt nấm thì bình_thường không có gì đặc_biệt khi ăn với bò , cảm_thấy hợp hơn khi ăn với salad giấm , còn sốt trứng là mình thích nhất , vị giống như bơ nhưng ít ngấy hơn , ngọt ngọt béo béo nhẹ . thức_ăn loại",1,1
"Sốt vang hơi chát không hợp_khẩu vị mình lắm , sốt nấm thì bình_thường không có gì đặc_biệt khi ăn với bò , cảm_thấy hợp hơn khi ăn với salad giấm , còn sốt trứng là mình thích nhất , vị giống như bơ nhưng ít ngấy hơn , ngọt ngọt béo béo nhẹ . thức_ăn chất_lượng",1,2
"Mình thích nhất milkfoam của Gongcha , mằn_mặn beo_béo , kết_hợp với vị trà xanh hơi ngọt rất là ngon . đồ uống chất_lượng",2,2
"Mình thích nhất milkfoam của Gongcha , mằn_mặn beo_béo , kết_hợp với vị trà xanh hơi ngọt rất là ngon . đồ uống loại",2,1
Chê thế đủ rồi đến phần khen : còn cốc hồng trà kem mặn thì cứ phải gọi là xuất sắc😍😍😍 . đồ uống chất_lượng,2,2
"Nhân_viên thân_thiện , xinh_xắn . phục_vụ tổng_quát",2,2
Giá so với món ăn và chất_lượng thì quá hợp_lý rồi . thức_ăn giá tiền,2,2
"Thịt bò mềm , ngon , thấm vị . thức_ăn chất_lượng",2,2
"Em quai được làm khá chắc_chắn , đơn_giản nhưng trông xịn , mịn , sang vô_cùng . đồ uống loại",2,2
Mình thích Mango_Tea và Hershey_Premium ở đây ( hoặc do mình chỉ mới thử hai cái đó ahihi ) . đồ uống loại,1,1
Còn k thì có_thể gọi nhân_viên lấy cho thịt và hải_sản nhưng phải chờ hơi lâu . phục_vụ tổng_quát,0,0
Chất_lượng ổn tuy_nhiên giá_thành không phải rẻ . nhà_hàng giá tiền,1,0
Chất_lượng ổn tuy_nhiên giá_thành không phải rẻ . nhà_hàng tổng_quát,2,2
"Không biết mùi_gì , nhưng bước vào là đã phà vào trong mũi . không_gian tổng_quát",1,0
Mọi thức uống size Tall đều giảm còn 50k và số sao tích_luỹ được x 5 . nhà_hàng điều_khoản khác,2,2
"Gần_gũi , dễ nói_chuyện , riêng_tư , kín_đáo 👍 . nhà_hàng tổng_quát",2,2
Không_gian nhỏ mà phục_vụ cũng lâu ý . phục_vụ tổng_quát,0,0
Không_gian nhỏ mà phục_vụ cũng lâu ý . không_gian tổng_quát,0,0
"Mình gọi 1 mì xào phá lấu , 1 mì phá lấu 2 vắt và 1 há cảo chiên . thức_ăn loại",1,1
💸💸💸 giá thuộc dạng trên trung_bình . nhà_hàng giá tiền,1,1
1 ly nước free refill . đồ uống loại,2,2
Phần 150gr thì hơi mỏng nên làm well sẽ bị hơi khô . thức_ăn loại,0,0
Phần 150gr thì hơi mỏng nên làm well sẽ bị hơi khô . thức_ăn chất_lượng,1,0
"Hôm đấy mình gọi 2 pizza , 1 mý ý , bánh_mì nướng và salad . thức_ăn loại",1,1
Phục_vụ hơi chậm tí nhưng bỏ_qua được . phục_vụ tổng_quát,0,0
"Mùi thịt thơm , cắt thử 1 miếng khi chưa rưới sốt , ăn thấy thịt ngọt , có 1 độ mặn nhất_định rồi . thức_ăn chất_lượng",2,2
Mình gọi nồi lẩu nắm bắp bò . thức_ăn loại,1,1
Quán đông khách mà nhân_viên có vài người nên các bạn quên_tới_quên_lui hoặc do bếp quên_mình ko biết . nhà_hàng tổng_quát,1,1
Quán đông khách mà nhân_viên có vài người nên các bạn quên_tới_quên_lui hoặc do bếp quên_mình ko biết . phục_vụ tổng_quát,0,0
"Lần này biết đường rồi nên dễ đi hơn , từ CMT8 quẹo vào Ngô_Thời_Nhiệm rồi quẹo qua Lê_Ngô_Cát sẽ tiện hơn , đi Điện_Biên_Phủ đông xe . vị_trí tổng_quát",1,2
"Không_gian : khá thoải_mái , mình thích ngồi ở bàn có_thể nhìn ra đường mà đèn của quán chiếu vào bị chói mắt , hy_vọng quán khắc_phục vấn_đề này . không_gian tổng_quát",2,2
Mình uống thấy vẫn thơm vị cafe nhưng mùa đông rồi nhìn đống đá này ngại quá . đồ uống chất_lượng,2,2
Bạn mình gọi toast mật_ong cũng ngon lắm . thức_ăn chất_lượng,2,2
Nhà mình gọi 1 combo sinh_nhật 345k kèm 2 pizza size M 4 đồ uống và sau gọi thêm 1 suất spaghetti . nhà_hàng giá tiền,1,1
Hoặc mua tại 244 Cống_Quỳnh q 1 . vị_trí tổng_quát,1,1
"Bò topbalde mình sốt tiêu , bò vị nhạt vừa ăn , tái vừa , chấm sốt tiêu ăn vào tới đâu trỗi vị_giác tới đó hihi . thức_ăn chất_lượng",2,2
"Bò topbalde mình sốt tiêu , bò vị nhạt vừa ăn , tái vừa , chấm sốt tiêu ăn vào tới đâu trỗi vị_giác tới đó hihi . thức_ăn loại",2,1
"Chất_lượng món ăn không ngon như trước , các món ăn thì bình_thường không có gì đặc_biệt . thức_ăn chất_lượng",1,1
Mình gọi bánh_canh cỡ nhỡ 55k 1 bát và 2 hàu phomai 2 hàu nướng mỡ hành . thức_ăn loại,1,1
Mình gọi bánh_canh cỡ nhỡ 55k 1 bát và 2 hàu phomai 2 hàu nướng mỡ hành . thức_ăn giá tiền,1,1
"Không_gian quán cũng tạm ổn , đường Lê_Đại_Hành thì rộng_rãi , ít kẹt xe mà dễ tìm nữa . vị_trí tổng_quát",2,2
"Không_gian quán cũng tạm ổn , đường Lê_Đại_Hành thì rộng_rãi , ít kẹt xe mà dễ tìm nữa . không_gian tổng_quát",1,2
"1 quán quen_thuộc vì giá cũng thuộc tầm trung , chấp_nhận được với túi_tiền và chất_lượng nên khi thèm steak thì mình và bạn lại tới đây . nhà_hàng giá tiền",1,1
